Name,MetroArea,Description,Address,Latitude,Longitude,Website,Phone,Delivery
Sam's of San Francisco,Atlanta,"Gluten-Free,Hamburgers,Hot Dogs,Sandwiches,Vegan,Wings","60 11th St NE Ste 1, Atlanta",33.7835027,-84.3853336,https://www.grubhub.com/restaurant/sams-of-san-francisco-60-11th-st-ne-ste-1-atlanta/2016923,(415) 530-0051,checked
Sarpino�s Pizza in Downtown Atlanta,Atlanta,"Calzones,Dinner,Lunch Specials,Pasta,Pizza,Salads,Sandwiches","1000 Northside Dr NW Ste 700, Atlanta",33.7822608,-84.407828,https://www.grubhub.com/restaurant/sarpinos-pizza-in-downtown-atlanta-1000-northside-dr-nw-ste-700-atlanta/298912,(470) 264-8815,checked
Satto Thai and Sushi,Atlanta,"Asian,Dinner,Japanese,Lunch Specials,Salads,Sushi,Thai","768 Marietta St NW Ste A, Atlanta",33.7730832,-84.4040112,https://www.grubhub.com/restaurant/satto-thai-and-sushi-768-marietta-st-nw-ste-a-atlanta/277551,(404) 965-0164,checked
Savi Provisions,Atlanta,"American,Breakfast,Deli,Healthy,Indian,Lunch Specials,Sandwiches","287 Elizabeth St NE, Atlanta",33.7623051,-84.3578402,https://www.grubhub.com/restaurant/savi-provisions-287-elizabeth-st-ne-atlanta/342643,(404) 523-3131,checked
Senor Patron,Atlanta,"Dinner,Lunch Specials,Mexican","860 Peachtree St NE Ste H, Atlanta",33.7781916,-84.3846201,https://www.grubhub.com/restaurant/senor-patron-860-peachtree-st-ne-ste-h-atlanta/335151,(404) 645-7987,checked
Seven Sisters Kitchen,Atlanta,"Homemade meals, desserts, soups, salads, sandwiches","6955 McGinnis Ferry Rd, Kohns Creek GA 30097",34.0612624,-84.1582285,www.7skitchen.com,(470) 448-1905,checked
Shake Shack,Atlanta,,"3035 Peachtree Rd NE Suite A146, Atlanta, GA 30305, USA",33.8376988,-84.3808584,https://www.shakeshack.com/location/atlanta-ga/,(470) 809-9201,checked
Shane's Rib Shack,Atlanta,"BBQ,Dinner,El Salvadoran,Lunch Specials,Sandwiches,Southern","1221 Caroline St NE Ste 100, Atlanta",33.7582667,-84.3487336,https://www.grubhub.com/restaurant/shanes-rib-shack-1221-caroline-st-ne-ste-100-atlanta/420171,(404) 525-7427,checked
Shanghai Chinese Food & Bar,Atlanta,Chinese food and ice cream,"112 Magnolia St., Roswell, GA 30075",34.0228565,-84.3654145,www.eatdrinkshanghai.com,(678) 682-3441,checked
SHAY LATTE COFFEE,Atlanta,Coffee and Tea,"245 North Highland Avenue Northeast Suite 230-129, Atlanta",33.7616744,-84.3597502,https://www.grubhub.com/restaurant/shay-latte-coffee-245-north-highland-avenue-northeast-suite-230-129-atlanta/2047770,(888) 925-2883,checked
Six Feet Under,Atlanta,"Dessert,Salads,Soup","437 Memorial Drive Southeast, Atlanta",33.7463693,-84.3728016,https://www.grubhub.com/restaurant/six-feet-under-437-memorial-drive-southeast-atlanta/1332001,,checked
Slim & Husky's,Atlanta,Pizza,"1016 Howell Mill Rd NW, Atlanta",33.7822973,-84.4117615,https://www.grubhub.com/restaurant/slim--huskys-1016-howell-mill-rd-nw-atlanta/1241000,(404) 458-3327,checked
Smoothie King,Atlanta,"Dinner,Lunch Specials,Smoothies and Juices","1000 Northside Dr NW Ste 1000, Atlanta",33.7822608,-84.407828,https://www.grubhub.com/restaurant/smoothie-king-1000-northside-dr-nw-ste-1000-atlanta/331739,(404) 228-7230,checked
Snackboxe Bistro,Atlanta,,"6035 Peachtree Rd Suite C-114, Doraville, GA 30360, USA",33.9076991,-84.2880328,https://www.snackboxebistro.com/,(770) 417-8082,checked
Sometimeatarian,Atlanta,"Dinner,Healthy,Vegan","680 Murphy Ave SW, Atlanta",33.7364862,-84.4103839,https://www.grubhub.com/restaurant/sometimeatarian-680-murphy-ave-sw-atlanta/1747624,(470) 236-8876,checked
Soul Vegetarian No. 2,Atlanta,"Dinner,Healthy,Lunch Specials,Salads,Sandwiches,Vegan,Vegetarian","652 N Highland Ave NE, Atlanta",33.7722278,-84.352685,https://www.grubhub.com/restaurant/soul-vegetarian-no-2-652-n-highland-ave-ne-atlanta/337026,(404) 875-0145,checked
Souper Jenny,Atlanta,,"1082 Huff Rd NW, Atlanta, GA 30318, USA",33.7890226,-84.4228323,http://souperjennyatl.com/,(404) 603-9977,
South City Kitchen,Atlanta,One of Atlanta's most iconic locations for contemporary Southern cuisine,"1144 Crescent Avenue NE Atlanta, GA 30309",33.7859545,-84.3844341,https://midtown.southcitykitchen.com/,(404) 873-7358,
South Main Kitchen,Atlanta,,"9 S Main St, Alpharetta, GA 30009, USA",34.075282,-84.2947821,http://southmainkitchen.com/,(678) 691-4622,
Spice Bistro,Atlanta,"African,Caribbean,Dinner,Jamaican,Lunch Specials,Southern","1860 Memorial Drive SE, Atlanta",33.7477043,-84.3266833,https://www.grubhub.com/restaurant/spice-bistro-1860-memorial-drive-se-atlanta/305666,(404) 348-0783,checked
STATS Brewpub,Atlanta,Craft beer cans & growlers (available for pick up next door at Max's),"300 Marietta Street NW, Atlanta, GA 30313",33.7616943,-84.3965409,https://lvmgt.revelup.com/weborder/?establishment=4,(404) 974-2941,
STK,Atlanta,,"1075 Peachtree St NE, Atlanta, GA 30309, USA",33.7838324,-84.3826206,https://stksteakhouse.com/venues/atlanta/,(404) 793-0144,
STK - Atlanta,Atlanta,"Dessert,Salads,Sandwiches","1075 Peachtree St NE, Atlanta",33.7838324,-84.3826206,https://www.grubhub.com/restaurant/stk---atlanta-1075-peachtree-st-ne-atlanta/2033533,(404) 793-0132,checked
Storico Fresco Alimentari e Ristorante,Atlanta,"Storico Fresco Alimentari e Ristorante will be providing curbside pickup daily from 10 am - 8:30 pm Monday-Thursday, 10 am - 9 pm Friday-Saturday, and the retail market is open on Sunday from 10 am-5 pm. To place an order for curbside pick-up, call Storico at 404-500-2181.","3167 Peachtree Rd NE Suite S, Atlanta, GA 30305",33.8403136,-84.3758734,https://storicofresco.com/,,checked
Storio Fresco,Atlanta,,"3167 Peachtree Rd NE Suite S, Atlanta, GA 30305, USA",33.8403136,-84.3758734,http://www.storicofresco.com/,(404) 500-2181,checked
Sublime Doughnuts,Atlanta,"Dessert,Donuts","535 10th St NW, Atlanta",33.7818203,-84.4048848,https://www.grubhub.com/restaurant/sublime-doughnuts-535-10th-st-nw-atlanta/1411253,(404) 897-1801,checked
SUBWAY�,Atlanta,"American,Dinner,Lunch,Sandwiches,Subs","112 Courtland St NE, Atlanta",33.757454,-84.3845946,https://www.grubhub.com/restaurant/subway-112-courtland-st-ne-atlanta/660219,,checked
Sugo,Atlanta,,"10305 Medlock Bridge Rd, Johns Creek, GA 30097, USA",34.0322259,-84.1851347,https://sugorestaurant.com/,(770) 817-8000,checked
Sun in My Belly,Atlanta,,"2161 College Ave NE, Atlanta, GA 30317, USA",33.7639956,-84.3165103,http://www.suninmybelly.com/,(404) 370-1088,checked
Surin of Thailand,Atlanta,"Asian,Curry,Noodles,Soup,Thai","810 North Highland Avenue Northeast, Atlanta",33.7765778,-84.352685,https://www.grubhub.com/restaurant/surin-of-thailand-810-north-highland-avenue-northeast-atlanta/1331526,,checked
Sushi Hayakawa,Atlanta,,"5979 Buford Hwy NE, Atlanta, GA 30340, USA",33.9130482,-84.2610495,http://www.sushihayakawa.com/,(770) 986-0010,
Sweet Auburn BBQ,Atlanta,,"656 North Highland Avenue Northeast, Atlanta, GA 30306, USA",33.7723025,-84.3527352,http://sweetauburnbbq.com/,(678) 515-3550,checked
Sweet Auburn Bread Company,Atlanta,"American,Bakery,Breakfast,Cakes,Snacks","234 Auburn Ave NE, Atlanta",33.7557639,-84.37993,https://www.grubhub.com/restaurant/sweet-auburn-bread-company-234-auburn-ave-ne-atlanta/1430341,(404) 805-7992,checked
Sweet Cheats,Atlanta,"Desserts, lunch and breakfast","692 kirkwood ave se, suite b1, atlanta 30316",33.7504404,-84.3644003,"sweetcheatsatlanta.com, facebook.com/sweetcheats",(404) 590-6086,checked
Sweet Georgia's Juke Joint,Atlanta,"BBQ,Southern","200 Peachtree Street Northeast, Atlanta",33.7622508,-84.387436,https://www.grubhub.com/restaurant/sweet-georgias-juke-joint-200-peachtree-street-northeast-atlanta/1489978,,checked
SWEET HUT Bakery & Cafe,Atlanta,"Coffee and Tea,Dessert,Dinner,Salads,Sandwiches","933 Peachtree ST NE Suite 935, Atlanta",33.7806435,-84.3839111,https://www.grubhub.com/restaurant/sweet-hut-bakery--cafe-933-peachtree-st-ne-suite-935-atlanta/310613,(404) 600-4800,checked
Sweetwater Brewing,Atlanta,,"195 Ottley Dr NE, Atlanta, GA 30324, USA",33.808012,-84.3810636,https://www.sweetwaterbrew.com/,(770) 876-0251,
Table & Main,Atlanta,Simple. Seasonal. Southern.,"1028 Canton Street Roswell, GA 30075",34.0265377,-84.3617422,www.tablendmIn.com,(678) 869-5178,checked
Taco Bell,Atlanta,"Dinner,Lunch Specials,Mexican,Vegetarian","545 Lee St SW, Atlanta",33.7400282,-84.4144146,https://www.grubhub.com/restaurant/taco-bell-545-lee-st-sw-atlanta/918259,,checked
Taco Cantina,Atlanta,"Burritos, tacos, tortas, salad, & nachos","2517 Spring Rd, SmyrnA Ga 30080",33.8835702,-84.4804655,www.mytacocantina.com,(678) 424-1826,checked
Taco Mac,Atlanta,"BBQ,Dinner,Grill,Hamburgers,Salads,Sandwiches,Tex-Mex","933 Peachtree St NE, Atlanta",33.7806435,-84.3839111,https://www.grubhub.com/restaurant/taco-mac-933-peachtree-st-ne-atlanta/310334,(678) 904-7211,checked
Taqueria Del Sol,Atlanta,"Mexican,Tacos","1200 Howell Mill Rd NW, Atlanta",33.7874253,-84.4128987,https://www.grubhub.com/restaurant/taqueria-del-sol-1200-howell-mill-rd-nw-atlanta/1490405,,checked
Taqueria on Broad,Atlanta,"Dessert,Lunch Specials,Mexican,Tex-Mex","54 N Broad St, Atlanta",33.7557132,-84.3896672,https://www.grubhub.com/restaurant/taqueria-on-broad-54-n-broad-st-atlanta/318366,(678) 732-0693,checked
Taste and Sea Atl,Atlanta,"American,Hamburgers,Sandwiches,Seafood,Wings","1020 Piedmont Ave NE, Atlanta",33.7825242,-84.3805988,https://www.grubhub.com/restaurant/taste-and-sea-atl-1020-piedmont-ave-ne-atlanta/1394624,(470) 421-9280,checked
Taste of Tropical,Atlanta,"Chicken,Dessert,Lunch Specials,Pasta,Salads,Seafood,Wings","530 Joseph E Lowery Blvd SW, Atlanta",33.7409361,-84.41723,https://www.grubhub.com/restaurant/taste-of-tropical-530-joseph-e-lowery-blvd-sw-atlanta/2059504,(404) 758-2221,checked
Tex�s Tacos,Atlanta,"Tex�s Tacos serves a delicious array of �Nueva Texicana� eats, which is our take on traditional Tex Mex cuisine. In addition to serving the best tasting tacos, we also serve quesadillas, loaded lime fries, and a whole lot more!",3173 Roswell Rd NE Atlanta GA 30305,33.8416878,-84.3785921,www.texstacos.com,(678) 379-8397,checked
The Albert,Atlanta,"American,Dinner,Grill","918 Austin Avenue Northeast, Atlanta",33.7619855,-84.3575116,https://www.grubhub.com/restaurant/the-albert-918-austin-avenue-northeast-atlanta/1490242,,checked
The Beirut,Atlanta,We offer a wide range of traditional Lebanese and Mediterranean dishes and prepare our food fresh every day.,"1025 N Peachtree Pkwy, Peachtree City, GA 30269",33.4408367,-84.5875221,https://www.beirutptc.com/,(678)-364-0707,
The Big B's Fish Joint,Atlanta,,"4600 Roswell Rd d140, Atlanta, GA 30342, USA",33.880895,-84.3805422,http://www.bigbsfishjoint.com/,(470) 355-8326,checked
The Busy Bee Cafe,Atlanta,"Chicken,Dessert,Lunch,Soul Food","810 Martin Luther King Jr Dr SW, Atlanta",33.754495,-84.4140351,https://www.grubhub.com/restaurant/the-busy-bee-cafe-810-martin-luther-king-jr-dr-sw-atlanta/1067919,(404) 525-9212,checked
The Companion,Atlanta,"A rotating menu of fried chicken, ramen, smoked pork tacos, and more.","2316 Marietta Rd NW, Atlanta, Georgia 30318",33.8185214,-84.4621198,https://www.facebook.com/TheCompanionBar/,(404) 228-1632,
The Fickle Pickle,Atlanta,,"1085 Canton St, Roswell, GA 30075, USA",34.0282051,-84.3612083,https://www.cateringroswell.com/,(770) 650-9838,checked
The Flying Biscuit Cafe - Candler Park,Atlanta,"American,Breakfast,Dinner,Healthy,Lunch Specials,Vegan,Vegetarian","1655 McLendon Ave NE, Atlanta",33.764637,-84.3332105,https://www.grubhub.com/restaurant/the-flying-biscuit-cafe---candler-park-1655-mclendon-ave-ne-atlanta/259167,(404) 687-8888,checked
The Flying Biscuit Cafe - Midtown,Atlanta,"Breakfast,Dinner,Healthy,Lunch Specials,Salads,Sandwiches,Vegan","1001 Piedmont Ave NE, Atlanta",33.7820169,-84.3802167,https://www.grubhub.com/restaurant/the-flying-biscuit-cafe---midtown-1001-piedmont-ave-ne-atlanta/259168,(404) 874-8887,checked
The Funnel Cake Guys ATL,Atlanta,"Dessert,Dinner,Lunch","898 Oak St SW, Atlanta",33.739775,-84.4171237,https://www.grubhub.com/restaurant/the-funnel-cake-guys-atl-898-oak-st-sw-atlanta/1005988,(404) 917-5446,checked
The General Muir,Atlanta,,"1540 Avenue Pl B-230, Atlanta, GA 30329, USA",33.8011787,-84.3272123,http://www.thegeneralmuir.com/,(678) 927-9131,
The Greater Good BBQ,Atlanta,"BBQ,Dinner","1021 Howell Mill Road, Atlanta",33.7826466,-84.4113065,https://www.grubhub.com/restaurant/the-greater-good-bbq-1021-howell-mill-road-atlanta/1758036,,checked
The Halal Guys,Atlanta,"Chicken,Gyro,Halal,Sandwiches","95 8th St NW Ste 200, Atlanta",33.7797838,-84.3901937,https://www.grubhub.com/restaurant/the-halal-guys-95-8th-st-nw-ste-200-atlanta/1176020,(404) 748-4311,checked
The Halal Zone Grilled and Fried,Atlanta,Halal,"95 8th St NW Ste 200, Atlanta",33.7797838,-84.3901937,https://www.grubhub.com/restaurant/the-halal-zone-grilled-and-fried-95-8th-st-nw-ste-200-atlanta/1246136,(404) 748-4311,checked
The Harp,Atlanta,,"350 Memorial Dr SE, Atlanta, GA 30312, USA",33.7471071,-84.3761774,http://www.theharpatl.com/,(404) 228-3356,checked
The Hoagie Shack,Atlanta,"Salads,Seafood,Subs","680 Murphy Ave, Atlanta",33.7364862,-84.4103839,https://www.grubhub.com/restaurant/the-hoagie-shack-680-murphy-ave-atlanta/1748740,(470) 418-2636,checked
The Lawrence,Atlanta,,"905 Juniper St NE, Atlanta, GA 30309, USA",33.7790185,-84.3823775,http://www.thelawrenceatlanta.com/,(404) 961-7178,checked
The Lokal,Atlanta,"Great sandwiches, burgers, and Jumbo Wings","3900 Legacy Park Blvd, Kennessaw, GA 30144",34.0491818,-84.6229092,thelokalrestaurantkennesaw.com,(675) 540-2425,checked
The Midway Pub,Atlanta,"American,Chicken,Salads,Snacks,Wings","552 Flat Shoals Ave SE, Atlanta",33.7394458,-84.3441606,https://www.grubhub.com/restaurant/the-midway-pub-552-flat-shoals-ave-se-atlanta/2030634,(404) 584-0335,checked
The Mill Kitchen & Bar,Atlanta,,"590 Mimosa Blvd, Roswell, GA 30075, USA",34.0147349,-84.3639759,https://themillkitchenandbar.com/,(770) 817-9345,checked
The Nook,Atlanta,,"1144 Piedmont Ave NE, Atlanta, GA 30309, USA",33.7860429,-84.3785385,http://www.thenookatlanta.com/,(404) 745-9222,checked
"The Nook, on Piedmont Park",Atlanta,"Amazing American cuisine and comfort food: Burgers, sandwiches, dogs, Totchos, and more.",1144 Piedmont Ave NE,33.7860429,-84.3785385,www.thenookatlanta.com,(404) 745-9222,checked
The Oceanaire Seafood Room,Atlanta,"Seafood,Steak","1100 Peachtree St NE, Atlanta",33.7850015,-84.3838556,https://www.grubhub.com/restaurant/the-oceanaire-seafood-room-1100-peachtree-st-ne-atlanta/2046728,(404) 475-2277,checked
The Olive Bistro,Atlanta,"Dinner,Greek,Gyro,Kids Menu,Mediterranean,Middle Eastern,Pitas","1050 Juniper St NE Suite#4, Atlanta",33.7836774,-84.3824244,https://www.grubhub.com/restaurant/the-olive-bistro-1050-juniper-st-ne-suite4-atlanta/323519,(404) 874-5336,checked
The Original El Taco,Atlanta,"Casual Tex-Mex featuring tacos, enchiladas, house salsas and more","1186 NORTH HIGHLAND AVENUE NORTHEAST ATLANTA, GA 30306",33.7868949,-84.3557248,https://highland.eltaco-atlanta.com,(404) 873-4656,
The Original Hot Dog Factory,Atlanta,"American,Dinner,Hot Dogs,Lunch Specials","75 Piedmont Ave NE unit 150, Atlanta",33.7567065,-84.381896,https://www.grubhub.com/restaurant/the-original-hot-dog-factory-75-piedmont-ave-ne-unit-150-atlanta/745089,(404) 907-4133,checked
The Pok�Spot,Atlanta,"Asian,Dinner,Lunch,Seafood","200 Peachtree St NE, Atlanta",33.7622508,-84.387436,https://www.grubhub.com/restaurant/the-pokspot-200-peachtree-st-ne-atlanta/852459,(678) 810-1166,checked
The Poncey Highland,Atlanta,"Breakfast,Coffee and Tea,Waffles","640 North Highland Ave NE, Atlanta",33.771831,-84.352705,https://www.grubhub.com/restaurant/the-poncey-highland-640-north-highland-ave-ne-atlanta/1247836,(678) 358-3208,checked
The Porter,Atlanta,"Draft and bottles beer and wine, food","1155 Euclid Ave NE, Atlanta, GA 30307",33.7647628,-84.3497538,http://www.theporterbeerbar.com/,404-223-0393 ex1,
The Sleepy Potato,Atlanta,"Hamburgers,Salads,Sandwiches,Wings","757 Cleveland Ave SW, Atlanta",33.6815684,-84.4142017,https://www.grubhub.com/restaurant/the-sleepy-potato-757-cleveland-ave-sw-atlanta/1753514,(678) 908-1974,checked
The Southern Gentleman,Atlanta,Now open seven days a week from 11 am to 9 pm for curbside pickup and delivery through Uber Eats. Offering all restaurant industry members a 50% discount.,"3035 PEACHTREE RD NE SUITE A208 ATLANTA, GEORGIA",33.8373665,-84.3802425,http://www.thesoutherngentlemanatl.com,,checked
The Tap on Ponce,Atlanta,Curbside pick-up for beer and wine.,"675 Ponce de Leon Ave., NE, Atlanta, GA 30308",33.772597,-84.3655413,https://www.atthetap.com/,(404) 835-2844,
The Warren City Club,Atlanta,,"818 North Highland Avenue Northeast, Atlanta",33.7768388,-84.352685,https://www.grubhub.com/restaurant/the-warren-city-club-818-north-highland-avenue-northeast-atlanta/2057694,(404) 475-1991,checked
The Wing Bar,Atlanta,"American,Dinner,Wings","494 Flat Shoals Ave SE, Atlanta",33.7407517,-84.3458348,https://www.grubhub.com/restaurant/the-wing-bar-494-flat-shoals-ave-se-atlanta/411966,(404) 688-8009,checked
Tin Drum,Atlanta,,"88 5th St NW, Atlanta, GA 30308, USA",33.7766376,-84.3900977,http://locations.tindrumasiankitchen.com/ll/us/ga/atlanta/88-5th-street,(404) 881-1368,checked
Tin drum Asia cafe,Atlanta,"Delivery through UberEats, DooRDASH and Grubhub, curbside take out","4530 olde perimeter way, Dunwoody GA 30346 and 2561 piedmont rd ne, atlanta has 30324",33.8256071,-84.3647634,https://tindrumcafe.olo.express/,,checked
Tin Lizzy's,Atlanta,"The following location are open: Buckhead, Grant Park, Perimeter, Kennesaw, East Cobb. Delivery is available on DoorDash and Uber Eats. Online ordering is available at tinlizzyscantina.com.","3639 Piedmont Rd NE, Atlanta, GA 30305",33.8540915,-84.3819259,http://www.tinlizzyscantina.com/,(404) 846-6000,checked
Tiny Lou's,Atlanta,,"789 Ponce De Leon Ave NE, Atlanta, GA 30306, USA",33.7734009,-84.3612288,http://www.tinylous.com/,(470) 485-0085,
Ton Ton & Miso Ko,Atlanta,Ramen restaurant Ton Ton and sushi counter Miso Ko are now offering pick-up and delivery via Uber Eats and Doordash from 4-8:30pm Tuesday through Sunday.,"675 Ponce de Leon Ave., NE, Atlanta, GA 30308",33.772597,-84.3655413,https://www.toasttab.com/ton-ton-ramen-yakitori/v3,(404) 883-3507,checked
Torched Hop Brewing Company,Atlanta,"We�re slinging growler fills of house brewed beer, diy cocktails, and a daily special sandwich.",249 Ponce de Leon Avenue NE,33.772263,-84.379285,torchedhopbrewing.com,(404) 835-2040,
Trap Dog Wings & Burgers,Atlanta,"Chicken,Hamburgers,Hot Dogs,Wings","895 Joseph E. Boone Blvd NW, Atlanta",33.7637221,-84.4168357,https://www.grubhub.com/restaurant/trap-dog-wings--burgers-895-joseph-e-boone-blvd-nw-atlanta/1961706,(404) 600-3109,checked
Trederick�s Seafood & Grill,Atlanta,"Dinner,Hamburgers,Lunch,Salads,Sandwiches,Seafood","609 Whitehall St, Atlanta",33.7424749,-84.4078896,https://www.grubhub.com/restaurant/tredericks-seafood--grill-609-whitehall-st-atlanta/1175275,(470) 343-2175,checked
Triple Jays Pizza,Atlanta,"Pizza,Wings","1020 Piedmont Ave NE, Atlanta",33.7825242,-84.3805988,https://www.grubhub.com/restaurant/triple-jays-pizza-1020-piedmont-ave-ne-atlanta/1949788,(678) 712-8400,checked
Tropical Smoothie Cafe,Atlanta,"Sandwiches,Smoothies and Juices","930 Spring St NW Ste 1, Atlanta",33.779952,-84.3895212,https://www.grubhub.com/restaurant/tropical-smoothie-cafe-930-spring-st-nw-ste-1-atlanta/1170064,(470) 305-7678,checked
Truth Restaurant and Lounge,Atlanta,"American,Lunch,Southern","1100 Crescent Ave, Atlanta",33.7846625,-84.384533,https://www.grubhub.com/restaurant/truth-restaurant-and-lounge-1100-crescent-ave-atlanta/752058,(404) 262-7112,checked
Tuk Tuk Thai Food Loft,Atlanta,"Asian,Curry,Noodles,Soup,Thai","1745 Peachtree Street Northeast, Atlanta",33.8017938,-84.392408,https://www.grubhub.com/restaurant/tuk-tuk-thai-food-loft-1745-peachtree-street-northeast-atlanta/1331469,,checked
Umai Sushi and Noodles,Atlanta,"Asian,Dinner,Lunch Specials,Sushi","701 Highland Ave NE, Atlanta",33.760912,-84.3646466,https://www.grubhub.com/restaurant/umai-sushi-and-noodles-701-highland-ave-ne-atlanta/467588,(404) 522-2872,checked
UMI,Atlanta,"Umi is offering an edited version of the menu featuring our crowd favorite dishes available for curbside pick-up and delivery (within a four-mile radius of Umi). The restaurant has also added a to-go beverage menu that includes wine, sake and spirits. The culinary team is committed to following top safety practices to ensure our modern Japanese cuisine is prepared in coordination with our local health and safety codes, as well as recommendations by the CDC and WHO.","Two Buckhead Plaza, 3050 Peachtree Rd NW, Atlanta, GA 30305",33.8387896,-84.3810647,http://umiatlanta.com/,(404) 841-0040,checked
Upbeet,Atlanta,,"1071 Howell Mill Rd NW suite a, Atlanta, GA 30318, USA",33.7841865,-84.4112209,http://www.upbeet.com/,(404) 347-1071,checked
Valenza,Atlanta,,"1441 Dresden Dr #100, Atlanta, GA 30319, USA",33.8606874,-84.3301817,http://www.valenzarestaurant.com/,(404) 969-3233,
Varners Restaurant and Tavern,Atlanta,Varners has something to offer for the whole family!,"725 Concord Rd, Smyrna, GA 30082",33.8727253,-84.5336457,varnerstavern.com,(678) 388-1733,checked
Varuni Napoli,Atlanta,,"1540 Monroe Dr NE, Atlanta, GA 30324, USA",33.7965354,-84.3687742,http://varuni.us/,(404) 709-2690,checked
Varuni Napoli Krog Street,Atlanta,"Calzones,Dinner,Lunch,Pizza,Salads","99 Krog Street NE, Atlanta",33.7567769,-84.3639806,https://www.grubhub.com/restaurant/varuni-napoli-krog-street-99-krog-street-ne-atlanta/1017589,(404) 500-5550,checked
Veganic,Atlanta,Vegan,"1083 Euclid Avenue NE, Atlanta",33.7631946,-84.3515965,https://www.grubhub.com/restaurant/veganic-1083-euclid-avenue-ne-atlanta/1193002,(404) 600-2679,checked
Verde Taqueria,Atlanta,,"1193 Collier Rd NW, Atlanta, GA 30318, USA",33.8116773,-84.4245291,https://www.verdetacos.com/,(404) 963-5362,checked
Vero Pizzeria,Atlanta,,"1441 Dresden Dr #120, Brookhaven, GA 30319, USA",33.8606874,-84.3301817,http://vero-pizzeria.com/,(404) 869-1166,checked
Vinny's New York Pizza,Atlanta,"Italian,Pizza,Sandwiches","860 West Peachtree Street Northwest, Atlanta",33.7783145,-84.3851991,https://www.grubhub.com/restaurant/vinnys-new-york-pizza-860-west-peachtree-street-northwest-atlanta/1756982,,checked
Vinny's NY Pizza,Atlanta,"Italian,Pizza,Sandwiches","1544 Piedmont Avenue Northeast, Atlanta",33.7978426,-84.3708838,https://www.grubhub.com/restaurant/vinnys-ny-pizza-1544-piedmont-avenue-northeast-atlanta/1489041,,checked
Virgil's Gullah Kitchen & Bar,Atlanta,,"3721 Main St, College Park, GA 30337, USA",33.6537153,-84.4498588,https://www.virgilsgullahkitchen.com/,(404) 228-4897,checked
Wagaya,Atlanta,,"339 14th St NW, Atlanta, GA 30318, USA",33.7863518,-84.3982653,http://www.wagaya.us/,(470) 575-5799,checked
Waikikie Hawaiian Bbq,Atlanta,Hawaiian food -Asian,Atlanta Georgia 30329,33.828105,-84.3279093,waikikie.com,(404) 638-1115,checked
Wendy's,Atlanta,"American,Dinner,Fast Food,Hamburgers,Lunch","660 Boulevard NE, Atlanta",33.7727245,-84.3716809,https://www.grubhub.com/restaurant/wendys-660-boulevard-ne-atlanta/1682357,,checked
West Egg Cafe,Atlanta,"Breakfast,Lunch,Salads,Sandwiches","1100 Howell Mill Road Northwest, Atlanta",33.7847648,-84.4122192,https://www.grubhub.com/restaurant/west-egg-cafe-1100-howell-mill-road-northwest-atlanta/1489676,,checked
Where's The Scoop?,Atlanta,"We proudly serve our award-winning farm fresh dairy and vegan ice cream, signature bubble teas, and freshly ground coffee - all made from scratch with the best ingredients that we can find!","Johns Creek, Georgia 30022",34.029613,-84.238417,https://www.wheresthescoop.com/,,checked
Which Wich,Atlanta,"Sandwiches,Subs","915 W Peachtree St Nw Ste 5, Atlanta",33.779742,-84.3868116,https://www.grubhub.com/restaurant/which-wich-915-w-peachtree-st-nw-ste-5-atlanta/1705400,(678) 732-0780,checked
Whiskey Bird,Atlanta,,"1409 North Highland Avenue Northeast, Atlanta, GA 30306, USA",33.7927168,-84.3517813,http://eatwhiskeybird.com/,(404) 600-5797,checked
Whitehall Tavern,Atlanta,,"2391 Peachtree Rd, Atlanta, GA 30305, USA",33.8219248,-84.3897075,http://www.whitehall-tavern.com/,(404) 842-1010,checked
Wicked Batter Twisted Sweets,Atlanta,"Bakery,Cakes,Dessert","660 Irwin St NE, Atlanta",33.7578357,-84.3652538,https://www.grubhub.com/restaurant/wicked-batter-twisted-sweets-660-irwin-st-ne-atlanta/1134027,(404) 483-9053,checked
Wild Heaven,Atlanta,,"1020 White St SW, Atlanta, GA 30310, USA",33.7314722,-84.4206945,https://wildheavenbeer.com/,,
Wild Heaven West End,Atlanta,"Mexican,Tacos","1010 White St SW, Atlanta",33.730701,-84.4185816,https://www.grubhub.com/restaurant/wild-heaven-west-end-1010-white-st-sw-atlanta/2032209,(404) 254-2232,checked
WIN Indonesian Grill & Gastrobar,Atlanta,,"2285 Peachtree Rd UNIT 100, Atlanta, GA 30309, USA",33.8163667,-84.3895864,http://www.wingastrobar.com/,(404) 352-3838,checked
WIN Indonesian Grill and Gastrobar,Atlanta,"Starting March 20, WIN Indonesian Grill & Gastrobar is switching to delivery and curbside and in-store pick-up. The restaurant is offering 10% off all pick-up orders, 20% to all medical employees and the following specials: two for $30 and four for $50 rijsttafel family meals; a la carte rijsttafel items for $9 each; and sat� grill and wings grill for $6 each","2285 Peachtree Rd UNIT 100, Atlanta, GA 30309",33.8163667,-84.3895864,https://www.wingastrobar.com/,(404) 352-3838,checked
Wing Shack,Atlanta,"Cheesesteaks,Dinner,Lunch Specials,Mexican,Salads,Sandwiches,Seafood","495 Whitehall St Ste B, Atlanta",33.744098,-84.403847,https://www.grubhub.com/restaurant/wing-shack-495-whitehall-st-ste-b-atlanta/335507,(470) 355-8865,checked
